Mary is baking a cake. The recipe calls for 6 cups of flour 8 cups of sugar and 7 cups of salt. She already put in 5 cups of flour.How many more cups of sugar than cups of salt does she need to add now?,#### 1.0,"Mary needs to add 6 cups of flour, 8 cups of sugar, and 7 cups of salt according to the recipe. She has already added 5 cups of flour, so she still needs to add 6 - 5 = 1 cup of flour.  To find out how many more cups of sugar than cups of salt she needs to add now, we first need to calculate how many cups of sugar and salt she has already added. She has added 8 cups of sugar and 0 cups of salt.  Now, we can calculate the difference between the cups of sugar and salt she has already added: 8 cups of sugar - 0 cups of salt = 8 cups of sugar.  Therefore, Mary needs to add 8 - 7 = 1 more cup of sugar than cups of salt.  # 1",1.0,1.0
Paul got a box of some crayons for his birthday. During the school year he gave 52 crayons to his friends while he lost 535 crayons. If he only had 492 crayons leftHow many crayons had been lost or given away?,#### 587.0,"Let's denote the total number of crayons Paul originally had as $x$.   Paul gave away 52 crayons to his friends, so he had $x - 52$ crayons left after giving some away.  He also lost 535 crayons, so he had $x - 52 - 535 = x - 587$ crayons left after losing some.  We are given that he had 492 crayons left, so we have the equation:  $x - 587 = 492$  Solving for $x$:  $x = 492 + 587$  $x = 1079$  To find out how many crayons had been lost or given away, we calculate:  $1079 - 492 = 587$  Therefore, Paul had lost or given away 587 crayons.  #  587",587.0,587.0
Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches.How long is his hair now?,#### 17.0,"Let's break down the problem step by step:  1. Robin's hair was initially 16 inches long. 2. He cut off 11 inches, so his hair length became 16 - 11 = 5 inches. 3. His hair then grew by 12 inches, so his current hair length is 5 + 12 = 17 inches.  Therefore, Robin's hair is now 17 inches long.  # 17",17.0,17.0
Josh had 15 marbles in his collection. He found 9 marbles while he lost 23 marbles.How many more marbles did he lose than those he found?,#### 14.0,Let's calculate the total change in the number of marbles Josh has:  Marbles found = 9 Marbles lost = 23  Total change = Marbles found - Marbles lost Total change = 9 - 23 Total change = -14  Josh lost 14 more marbles than he found.  # -14,14.0,14.0
Ed had 29 more marbles than Doug. Ed lost 17 of his marbles at the playground.How many more marbles did Ed have than Doug then?,#### 12.0,"Let's denote the number of marbles Doug had as $x$. Since Ed had 29 more marbles than Doug, Ed had $x + 29$ marbles.  After Ed lost 17 marbles, he had $x + 29 - 17 = x + 12$ marbles left.  Therefore, Ed had $x + 12$ marbles after losing 17 marbles.  To find how many more marbles Ed had than Doug after losing 17 marbles, we need to find the difference between the number of marbles Ed had and the number of marbles Doug had: $$(x + 12) - x = 12.$$  So, Ed had 12 more marbles than Doug after losing 17 marbles.  # 12",12.0,12.0
Paco had 25 cookies. He ate 5 of them. Then he bought 3 more cookiesHow many more cookies did he eat than those he bought?,#### 2.0,"Let's break down the problem step by step:  1. Paco had 25 cookies. 2. He ate 5 of them, so he had 25 - 5 = 20 cookies left. 3. Then he bought 3 more cookies, so he had 20 + 3 = 23 cookies. 4. Paco ate 5 cookies and bought 3 more, so he ate 5 - 3 = 2 more cookies than he bought.  Therefore, Paco ate 2 more cookies than he bought.  # 2",2.0,2.0
Paul had 71 books. After selling some in a garage sale he bought 38 new ones. If he has 116 books nowHow many more books did he buy than he sold?,#### 45.0,"Let's denote the number of books Paul sold as $x$. After selling some books, he had $71 - x$ books left. Then, after buying 38 new books, he had $71 - x + 38$ books. We are given that he now has 116 books, so we have the equation:  $71 - x + 38 = 116$  Solving for $x$:  $109 - x = 116$  $-x = 7$  $x = -7$  Since the number of books sold cannot be negative, we made an error in our calculations. Let's reevaluate the problem.  Let's denote the number of books Paul sold as $x$. After selling some books, he had $71 - x$ books left. Then, after buying 38 new books, he had $71 - x + 38$ books. We are given that he now has 116 books, so we have the equation:  $71 - x + 38 = 116$  Solving for $x$:  $109 - x = 116$  $-x = 7$  $x = -7$  This means that Paul sold 7 books. To find out how many more books he bought than he sold, we calculate:  $38 - 7 = 31$  Therefore, Paul bought 31 more books than he sold.  # 31",45.0,31.0
We ordered 9 pizzas. Each pizza has 10 slices. If there are 2 of usHow many slices of pizza does each of us get if distributed equally?,#### 45.0,"To find out how many slices of pizza each of you will get if the 9 pizzas, each with 10 slices, are distributed equally between the 2 of you, we first need to calculate the total number of slices.  Total number of slices = 9 pizzas * 10 slices per pizza = 90 slices  Now, to distribute these 90 slices equally between the 2 of you, we divide the total number of slices by the number of people:  Each person gets = Total number of slices / Number of people Each person gets = 90 slices / 2 people Each person gets = 45 slices  Therefore, each of you will get 45 slices of pizza.  # 45",45.0,45.0
"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples.How many more bottles than apple did they have?",#### 26.0,"To find the difference between the total number of soda bottles and the number of apples, we first need to calculate the total number of soda bottles.  Total number of soda bottles = 72 (regular soda) + 32 (diet soda) = 104  Now, we find the difference between the total number of soda bottles and the number of apples:  Difference = Total number of soda bottles - Number of apples Difference = 104 - 78 Difference = 26  Therefore, the grocery store had 26 more bottles than apples.  # 26",26.0,26.0
In a school there are 569 girls and 236 boys.How many more girls than boys does the school have?,#### 333.0,"To find out how many more girls than boys the school has, we need to subtract the number of boys from the number of girls.  Number of girls = 569 Number of boys = 236  Number of girls - Number of boys = 569 - 236  # 569 - 236 = 333  So, the school has 333 more girls than boys.",333.0,333.0
Lewis earns $ 403 every week during the 233 weeks of harvest. If he has to pay $ 49 rent every weekHow much money does he earn during harvest season?,#### 93899.0,"To find out how much money Lewis earns during the harvest season, we need to calculate his total earnings and then subtract his total rent payments.  Lewis earns $403 every week for 233 weeks, so his total earnings are: $403/week * 233 weeks = $94099  Lewis pays $49 in rent every week for 233 weeks, so his total rent payments are: $49/week * 233 weeks = $11417  Now, to find out how much money Lewis earns during the harvest season, we subtract his total rent payments from his total earnings: $94099 - $11417 = $82682  Therefore, Lewis earns $82,682 during the harvest season.  # $82682",93899.0,82682.0
Jessie weighed 92 kilograms. After she started to go jogging everyday she lost 56 kilograms in the first week and 99 kilograms in the second week.How much did she weigh after the first week of jogging?,#### 36.0,Let's calculate Jessie's weight after the first week of jogging.  Initial weight = 92 kg Weight lost in the first week = 56 kg  Weight after the first week = Initial weight - Weight lost in the first week Weight after the first week = 92 kg - 56 kg Weight after the first week = 36 kg  #She weighed 36 kilograms after the first week of jogging.,36.0,36.0
A farmer had 175 tomatoes and 77 potatoes in his garden. If he picked 172 potatoesHow many tomatoes and potatoes does he have left?,#### 80.0,"Let's calculate the number of tomatoes and potatoes the farmer has left after picking 172 potatoes.  Initially, the farmer had: - 175 tomatoes - 77 potatoes  After picking 172 potatoes, the number of potatoes left = 77 - 172 = -95 (negative because the farmer picked more potatoes than he had)  The number of tomatoes left = 175 (no tomatoes were picked)  Therefore, the farmer has 175 tomatoes and 0 potatoes left.  # 175 tomatoes, 0 potatoes",80.0,0.0
In a school there are 362 boys and 257 girls. 403 more girls joined the school.How many more girls than boys does the school have?,#### 298.0,"Let's first find the total number of girls in the school before the additional 403 girls joined.   Total number of girls before: 257  Total number of girls after: 257 + 403 = 660  Now, let's find the difference between the number of girls and boys in the school.  Number of girls: 660 Number of boys: 362  Difference: 660 - 362 = 298  Therefore, the school has 298 more girls than boys.  # 298",298.0,298.0
Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes.How many more cakes did baker make than those he sold?,#### 184.0,"Let's break down the information given in the question:  1. Baker made 144 cakes. 2. He sold 71 cakes. 3. Then he made 111 more cakes.  To find out how many more cakes Baker made than those he sold, we first need to calculate how many cakes he made in total and then find the difference between the total cakes made and the cakes sold.  Total cakes made = 144 (initial cakes) + 111 (additional cakes) = 255 cakes  Difference = Total cakes made - Cakes sold = 255 - 71 = 184 cakes  Therefore, Baker made 184 more cakes than those he sold.  # 184",184.0,184.0
Paige raised 15 goldfish in the pond but stray cats loved eating them. 5 were eaten.How many goldfish remained?,#### 10.0,"Paige initially had 15 goldfish in the pond. After 5 goldfish were eaten by stray cats, the number of goldfish remaining can be found by subtracting the number of goldfish eaten from the initial number of goldfish.  Number of goldfish remaining = Initial number of goldfish - Number of goldfish eaten Number of goldfish remaining = 15 - 5 Number of goldfish remaining = 10  Therefore, Paige had 10 goldfish remaining in the pond.  # 10",10.0,10.0
The school is planning a field trip. The school has 67 classrooms. There are 66 students in each classroom in the school. If there are 6 seats on each school busHow many buses are needed to take the trip?,#### 737.0,"To find out how many buses are needed for the field trip, we first need to calculate the total number of students going on the trip.  Total number of students = Number of classrooms * Number of students in each classroom Total number of students = 67 classrooms * 66 students/classroom Total number of students = 4422 students  Next, we need to calculate the total number of seats required on the buses.  Total number of seats required = Total number of students * Number of seats on each bus Total number of seats required = 4422 students * 6 seats/bus Total number of seats required = 26532 seats  Now, we need to calculate the number of buses required to accommodate all the students.  Number of buses = Total number of seats required / Number of seats on each bus Number of buses = 26532 seats / 6 seats/bus Number of buses = 4422 students  Therefore, the school will need 4422 buses to take all the students on the field trip.  # 4422",737.0,4422.0
For the walls of the house he would use 12 large planks of wood and 10 small planks. If large planks together need 15 pieces of nails to be secured and small planks together need 5 nails.How many nails does John need for the house wall?,#### 20.0,"To find the total number of nails needed for the house wall, we need to calculate the total number of nails needed for the large planks and the total number of nails needed for the small planks separately, and then add them together.  For the large planks: Number of large planks = 12 Nails needed for each large plank = 15 Total nails needed for large planks = Number of large planks * Nails needed for each large plank Total nails needed for large planks = 12 * 15 = 180  For the small planks: Number of small planks = 10 Nails needed for each small plank = 5 Total nails needed for small planks = Number of small planks * Nails needed for each small plank Total nails needed for small planks = 10 * 5 = 50  Total number of nails needed for the house wall: Total nails needed = Total nails needed for large planks + Total nails needed for small planks Total nails needed = 180 + 50 = 230  Therefore, John needs 230 nails for the house wall.  #230",20.0,230.0
Edward had $ 13. He spent some money. Now he has $ 3.How much money did Edward spend?,#### 10.0,"Let's denote the amount of money Edward spent as $x$. Initially, Edward had $13, then he spent $x, and now he has $3.  So, we can write the equation: $13 - x = 3$.  Solving for $x$: $13 - x = 3$   $x = 13 - 3$   $x = 10$  Therefore, Edward spent $10.  #  10",10.0,10.0
"They decided to hold the party in their backyard. They have some sets of tables, each having the 3 chairs. If there are a total of 9 chairs in the backyardHow many sets of tables do they have?",#### 3.0,"Let the number of sets of tables be represented by $x$. Since each set of tables has 3 chairs, the total number of chairs is given by $3x$. We are given that there are a total of 9 chairs, so we can set up the equation:  $3x = 9$  Dividing both sides by 3, we find:  $x = 3$  Therefore, they have $\boxed{3}$ sets of tables.   #3",3.0,3.0
Jerry had some action figures on a shelf in his room. Later he added 2 more action figures to the shelf and removed 7 of the old ones. If there are 10 action figures on his shelf nowHow many action figures did he have initially on the shelf?,#### 15.0,"Let's denote the initial number of action figures on the shelf as $x$.  After adding 2 more action figures, the total number of action figures becomes $x + 2$.  Then, after removing 7 of the old ones, the total number of action figures becomes $(x + 2) - 7$.  Given that there are now 10 action figures on the shelf, we have the equation:  $(x + 2) - 7 = 10$  Solving for $x$:  $x - 5 = 10$  $x = 10 + 5$  $x = 15$  Therefore, Jerry initially had 15 action figures on the shelf.  # 15",15.0,15.0
He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day.How many days will it take to harvest 24 sacks of oranges?,#### 3.0,"To find out how many days it will take to harvest 24 sacks of oranges when 8 sacks are harvested per day, we can set up a simple equation.  Let \(d\) be the number of days it will take to harvest 24 sacks of oranges.  The total number of sacks harvested will be the number of sacks harvested per day multiplied by the number of days: \[8 \text{ sacks/day} \times d \text{ days} = 24 \text{ sacks}\]  Solving for \(d\): \[8d = 24\] \[d = \frac{24}{8}\] \[d = 3\]  Therefore, it will take 3 days to harvest 24 sacks of oranges.  # \(d = 3\)",3.0,3.0
Ed had 30 more marbles than Doug. Ed lost 21 of his marbles at the playground. If Ed had 91 marblesHow many more marbles did Ed have than Doug then?,#### 9.0,"Let's denote the number of marbles Doug had as $x$. According to the information given, Ed had 30 more marbles than Doug, so Ed had $x + 30$ marbles.  If Ed had 91 marbles, we can set up the equation $x + 30 = 91$ to find the number of marbles Doug had originally.  $x + 30 = 91$  $x = 91 - 30$  $x = 61$  Therefore, Doug originally had 61 marbles.  Now, we can find how many more marbles Ed had than Doug:  $Ed's \, marbles - Doug's \, marbles = (x + 30) - x$  $Ed's \, marbles - Doug's \, marbles = 30$  So, Ed had 30 more marbles than Doug.  # 30",9.0,30.0
Olivia spent 78 dollars at a supermarket. If she has 33 dollars left with herHow much money did she have initially?,#### 111.0,"Let's denote the initial amount of money Olivia had as \( x \) dollars.  Olivia spent 78 dollars at the supermarket, so she had \( x - 78 \) dollars left after shopping.  We are given that Olivia has 33 dollars left with her, so we have the equation:  \[ x - 78 = 33 \]  Solving for \( x \):  \[ x = 33 + 78 \] \[ x = 111 \]  Therefore, Olivia initially had 111 dollars.  #  # 111",111.0,111.0
Lewis earns $ 21 every week during the 216 weeks of harvest. If he has to pay $ 702 taxHow much money will have at the end of the harvest season?,#### 3834.0,"To find out how much money Lewis will have at the end of the harvest season, we first need to calculate his total earnings during the 216 weeks of harvest.  Lewis earns $21 every week, so his total earnings during the harvest season will be: Total earnings = $21/week * 216 weeks = $4536  Next, we need to subtract the tax he has to pay from his total earnings to find out how much money he will have at the end of the harvest season. Money at the end = Total earnings - Tax Money at the end = $4536 - $702  Now, we can calculate the final amount of money Lewis will have at the end of the harvest season. Money at the end = $3834  Therefore, Lewis will have $3834 at the end of the harvest season.  # $3834",3834.0,3834.0
