"A car is being driven, in a straight line and at a uniform speed, towards the base of a vertical tower. The top of the tower is observed from the car and, in the process, it takes 10 minutes for the angle of elevation to change from 45° to 60°. After how much more time will this car reach the base of the tower? ['A)5(√3 + 1)', 'B)6(√3 + √2)', 'C)7(√3 – 1)', 'D)8(√3 – 2)', 'E)None of these']",5(√3 + 1),"Let the distance between the car and the base of the tower be $d$ and let the height of the tower be $h$.   When the angle of elevation changes from 45° to 60°, the car has traveled a horizontal distance $x$ such that $\tan(60^\circ) = \frac{h}{d+x}$ and $\tan(45^\circ) = \frac{h}{x}$.   Solving these two equations, we get $d = x(\sqrt{3} - 1)$.  Since the car is moving at a uniform speed, the time taken to travel a distance $x$ is the same as the time taken to travel a distance $d$.   Given that it took 10 minutes for the angle of elevation to change from 45° to 60°, the time taken to travel a distance $d$ is also 10 minutes.   Therefore, the total time taken for the car to reach the base of the tower is $10 + 10 = 20$ minutes.  # $20$",,20.0
"The original price of an item is discounted 22%. A customer buys the item at this discounted price using a $20-off coupon. There is no tax on the item, and this was the only item the customer bought. If the customer paid $1.90 more than half the original price of the item, what was the original price of the item? ['A)$61', 'B)$65', 'C)$67.40', 'D)$70', 'E)$78.20']",$78.20,"Let's denote the original price of the item as $x.  After a 22% discount, the price becomes 0.78x (since 22% off means paying 78% of the original price).  After applying the $20-off coupon, the customer pays 0.78x - 20.  The customer paid $1.90 more than half the original price, so we have the equation: 0.78x - 20 = 0.5x + 1.90.  Now, we can solve for x: 0.78x - 0.5x = 20 + 1.90, 0.28x = 21.90, x = 21.90 / 0.28.  Calculating this gives us the original price of the item.",,0.28
"Find out which of the following values is the multiple of X, if it is divisible by 9 and 12? ['A)36', 'B)15', 'C)17', 'D)5', 'E)7']",36,"To find out which value is a multiple of both 9 and 12, we need to find the least common multiple (LCM) of 9 and 12.  The prime factorization of 9 is $3^2$ and the prime factorization of 12 is $2^2 \times 3$.  To find the LCM, we take the highest power of each prime that appears in the factorization of both numbers. So, the LCM of 9 and 12 is $2^2 \times 3^2 = 36$.  Therefore, the value that is a multiple of both 9 and 12 is 36.  # 36",,36.0
"If the probability that Stock A will increase in value during the next month is 0.56, and the probability that Stock B will increase in value during the next month is 0.74. What is the greatest value for the probability that neither of these two events will occur? ['A)0.22', 'B)0.26', 'C)0.37', 'D)0.46', 'E)0.63']",0.26,"To find the probability that neither Stock A nor Stock B will increase in value, we can use the complement rule. The complement of at least one event happening is that neither event happens.  Let event A be the event that Stock A increases in value with probability 0.56, and event B be the event that Stock B increases in value with probability 0.74.  The probability that neither Stock A nor Stock B increases in value is given by: P(neither A nor B) = 1 - P(A or B)  We can find P(A or B) using the formula for the union of two events: P(A or B) = P(A) + P(B) - P(A and B)  Given that P(A) = 0.56, P(B) = 0.74, and we are looking for the greatest value for P(neither A nor B), we need to find the smallest value for P(A and B).  Since the events are independent (the increase in value of one stock does not affect the other), we have: P(A and B) = P(A) * P(B)  Substitute the given values: P(A and B) = 0.56 * 0.74  Now, we can find P(A or B): P(A or B) = 0.56 + 0.74 - (0.56 * 0.74)  Finally, we can find the probability that neither Stock A nor Stock B will increase in value: P(neither A nor B) = 1 - P(A or B)  Calculating the values: P(A or B) = 0.56 + 0.74 - (0.56 * 0.74) P(neither A nor B) = 1 - P(A or B)  # P(neither A nor B) = 1 - (0.56 + 0.74 - (0.56 * 0.74)) = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0.56 * 0.74 = 1 - 0.74 - 0.56 + 0",,0.0
"A trader sold an article at a profit of 20% for Rs.360. What is the cost price of the article? ['A)270', 'B)300', 'C)280', 'D)320', 'E)315']",300,"Let the cost price of the article be x.  The selling price is Rs.360, which is 120% of the cost price (100% cost price + 20% profit).  So, 120% of x is equal to Rs.360.  120% of x = 360 1.2x = 360 x = 360 / 1.2 x = 300  # Answer # The cost price of the article is Rs.300. So, the correct answer is B) 300.",,300.0
"20 marbles were pulled out of a bag of only white marbles, painted black, and then put back in. Then, another 20 marbles were pulled out, of which 1 was black, after which they were all returned to the bag. If the percentage of black marbles pulled out the second time represents their percentage in the bag, how many marbles in total Q does the bag currently hold? ['A)40', 'B)200', 'C)380', 'D)400', 'E)3200']",400,"Let's denote the total number of marbles in the bag as $Q$.   After the first 20 marbles were pulled out and painted black, the number of black marbles in the bag increased by 20, and the total number of marbles in the bag remained $Q$.   After the second 20 marbles were pulled out, the number of black marbles in the bag increased by 1, and the total number of marbles in the bag remained $Q$.   Let $x$ be the number of black marbles in the bag initially. After the first 20 marbles were pulled out and painted black, the number of black marbles in the bag became $x+20$. After the second 20 marbles were pulled out, the number of black marbles in the bag became $x+21$.   The percentage of black marbles pulled out the second time represents their percentage in the bag, so we have the equation:  \[\frac{x+21}{Q} = \frac{1}{20}.\]  From the first step, we know that $x+20 = \frac{x}{Q} \cdot 20$.   Solving these two equations simultaneously, we get: \[x+21 = \frac{x}{Q} \cdot 20 \cdot Q,\] \[x+21 = 20x,\] \[19x = 21,\] \[x = \frac{21}{19}.\]  Therefore, the total number of marbles in the bag is: \[Q = x + 20 = \frac{21}{19} + 20 = \frac{21+380}{19} = \frac{401}{19}.\]  # $\boxed{Q = 401}$",,401.0
"Find the total no. of distinct bike no.'s that can beformed using 2 letters followed by 2 no.'s. How many letters need to be distinct? ['A)74453', 'B)64543', 'C)74325', 'D)65000', 'E)97656']",65000,"To find the total number of distinct bike numbers that can be formed using 2 letters followed by 2 numbers, we need to consider the following:  1. The number of ways to choose the first letter: There are 26 letters in the English alphabet, so there are 26 choices for the first letter.  2. The number of ways to choose the second letter: Since the letters need to be distinct, there are 25 choices left for the second letter.  3. The number of ways to choose the first number: There are 10 digits (0-9) to choose from, so there are 10 choices for the first number.  4. The number of ways to choose the second number: Since the numbers need to be distinct, there are 9 choices left for the second number.  To find the total number of distinct bike numbers, we multiply the number of choices for each step:  Total number of distinct bike numbers = 26 * 25 * 10 * 9  # 58500",,58500.0
"A train running at a speed of 100 miles/hour, takes 10 hours to reach its destination. After covering quarter of the distance, it starts raining and the train has to be slowed to speed of 75 miles/hour. What is the total journey duration? ['A)10', 'B)11.5', 'C)12.5', 'D)13.5', 'E)15']",12.5,"Let the total distance be $d$ miles.  The time taken to cover the first quarter of the distance at 100 miles/hour is $\frac{d}{4 \times 100} = \frac{d}{400}$ hours.  The remaining distance to be covered is $\frac{3d}{4}$ miles.  At 75 miles/hour, the time taken to cover this remaining distance is $\frac{3d}{4 \times 75} = \frac{d}{100}$ hours.  The total time taken for the journey is $10 + \frac{d}{400} + \frac{d}{100}$ hours.  Given that the total time taken for the journey is 10 hours, we have the equation:  $10 + \frac{d}{400} + \frac{d}{100} = 10$  Solving for $d$:  $\frac{d}{400} + \frac{d}{100} = 0$  $4d + d = 0$  $d = 0$  This implies that the total distance is 0 miles, which is not possible.   Therefore, there seems to be an error in the question.",,0.0
"Of the 200 students in a school, at least 45% attended the prom night and at least 35% took part in the debating session. What is the maximum number of students who could have neither attended the prom night nor the debating session? ['A)27', 'B)81', 'C)90', 'D)99', 'E)110']",110,"Let's denote the number of students who attended the prom night as $P$ and the number of students who took part in the debating session as $D$. We are given that at least 45% attended the prom night and at least 35% took part in the debating session.   Therefore, we have the following inequalities: $P \geq 0.45 \times 200 = 90$ and $D \geq 0.35 \times 200 = 70$.  We want to find the maximum number of students who could have neither attended the prom night nor the debating session. This is equivalent to finding the minimum number of students who attended either the prom night or the debating session or both.  The minimum number of students who attended either the prom night or the debating session or both is given by $P + D - 200$.  To maximize the number of students who could have neither attended the prom night nor the debating session, we need to minimize the number of students who attended either the prom night or the debating session or both.  The minimum value of $P + D$ occurs when $P = 90$ and $D = 70$. Therefore, the minimum value of $P + D$ is $90 + 70 = 160$.  Hence, the maximum number of students who could have neither attended the prom night nor the debating session is $160 - 200 = 40$.  Therefore, the maximum number of students who could have neither attended the prom night nor the debating session is $\boxed{40}$ students.   # 40",,40.0
"A sales person gets a 10% commission on each sale he makes. How many sales of $250 each must he make in order to reach a salary of at least $1000? ['A)15', 'B)24', 'C)25', 'D)40', 'E)52']",40,"Let the number of sales the person needs to make be $x$.   Total earnings from sales = $250 \times x$  Total commission earned = $0.10 \times 250 \times x = $25x  Total earnings = Total earnings from sales + Total commission earned  Given that the total earnings should be at least $1000, we have:  $250x + 25x \geq 1000$  $275x \geq 1000$  $x \geq \frac{1000}{275}$  $x \geq 3.64$  Since the number of sales must be a whole number, the person needs to make at least 4 sales of $250 each to reach a salary of at least $1000.  #4",,4.0
